"Compl Term","Acad Plan","Descr","Plan Type","Survey ID"
"1103","BS_HSSP","Health: Science, Society & Pol","MAJ","032115238"
"1081","BS_BIOLOGY","Biology","MAJ","032210872"
"1151","BA_POLITIC","Politics","MAJ","032399827"
"1151","DM_EDUCST","Education Studies","MAJ","032399827"
"1081","BA_PSYCHOL","Psychology","MAJ","032587568"
"1081","DM_THEATER","Theater Arts","MAJ","032587568"
"1091","BA_INT_GLB","International & Global Studies","MAJ","032642993"
"1091","DM_POLITIC","Politics","MAJ","032642993"
"1123","BA_ENGLISH","English","MAJ","032757878"
"1123","DM_CRE_WRT","Creative Writing","MAJ","032757878"
"1123","MN_MED_REN","Medieval & Renaissance Studies","MIN","032757878"
"1111","BA_ANTHROP","Anthropology","MAJ","032831646"
"1111","DM_INT_GLB","International & Global Studies","MAJ","032831646"
"1111","MN_PEACE","Peace and Conflict Studies","MIN","032831646"
"1111","MN_WOMENS","Women's/Gender/Sexuality Stds.","MIN","032831646"
"1121","BS_BIOLOGY","Biology","MAJ","033000652"
"1111","BA_ENVIRON","Environmental Studies","MAJ","033018428"
"1111","MN_EA_ASIA","East Asian Studies","MIN","033018428"
"1111","BA_ECONOMS","Economics","MAJ","033088120"
"1111","DM_BUSINES","Business","MAJ","033088120"
"1111","MN_EDUCATN","Education","MIN","033088120"
"1121","BA_INT_GLB","International & Global Studies","MAJ","033137934"
"1091","BS_CHEMIST","Chemistry","MAJ","033266559"
"1091","DM_GERMAN","German Studies","MAJ","033266559"
"1121","BA_ECONOMS","Economics","MAJ","033333795"
"1121","MN_BUSINES","Business","MIN","033333795"
"1121","MN_INT_GLB","International & Global Studies","MIN","033333795"
"1151","BS_BIOCHEM","Biochemistry","MAJ","033406855"
"1151","DM_BIOLOGY","Biology","MAJ","033406855"
"1151","DM_CHEMIST","Chemistry","MAJ","033406855"
"1151","MN_HSSP","Health: Science, Society & Pol","MIN","033406855"
"1081","BS_BIOLOGY","Biology","MAJ","033442167"
"1111","BA_ENGLISH","English","MAJ","033484003"
"1111","DM_CRE_WRT","Creative Writing","MAJ","033484003"
"1111","MN_ANTHROP","Anthropology","MIN","033484003"
"1121","BA_ECONOMS","Economics","MAJ","033733325"
"1121","DM_INT_GLB","International & Global Studies","MAJ","033733325"
"1121","MN_MATHMAT","Mathematics","MIN","033733325"
"1141","BA_ENGLISH","English","MAJ","033879672"
"1141","MN_EDUCATN","Education","MIN","033879672"
"1121","BA_PSYCHOL","Psychology","MAJ","034047153"
"1111","BA_POLITIC","Politics","MAJ","034156833"
"1111","MN_LEGAL","Legal Studies","MIN","034156833"
"1131","BA_SOCIOLO","Sociology","MAJ","034738539"
"1131","DM_ECONOMS","Economics","MAJ","034738539"
"1131","MN_SOJ_SOP","Social Justice & Social Policy","MIN","034738539"
"1141","BA_POLITIC","Politics","MAJ","034840827"
"1141","MN_BUSINES","Business","MIN","034840827"
"1141","MN_IS_MDES","Islamic & Middle Eastern Stds","MIN","034840827"
"1101","BA_THEATER","Theater Arts","MAJ","034863704"
"1101","MN_MUSIC","Music","MIN","034863704"
"1101","MN_PHILOSO","Philosophy","MIN","034863704"
"1091","BA_BIOLOGY","Biology","MAJ","034921257"
"1091","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","034921257"
"1151","BS_BIOLOGY","Biology","MAJ","035010949"
"1121","BA_HSSP","Health: Science, Society & Pol","MAJ","035068541"
"1121","MN_POLITIC","Politics","MIN","035068541"
"1081","BA_AMER_ST","American Studies","MAJ","035089727"
"1121","BS_HSSP","Health: Science, Society & Pol","MAJ","035305291"
"1081","BA_HISTORY","History","MAJ","035505956"
"1081","DM_PHILOSP","Philosophy","MAJ","035505956"
"1081","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","035505956"
"1111","BS_BIOLOGY","Biology","MAJ","035517477"
"1111","DM_NEURSCI","Neuroscience","MAJ","035517477"
"1121","BA_BIOLOGY","Biology","MAJ","035657653"
"1121","DM_PSYCHOL","Psychology","MAJ","035657653"
"1141","BA_ECONOMS","Economics","MAJ","035742886"
"1141","MN_INT_GLB","International & Global Studies","MIN","035742886"
"1101","BA_PHILOSP","Philosophy","MAJ","035808522"
"1101","DM_ECONOMS","Economics","MAJ","035808522"
"1151","BA_THEATER","Theater Arts","MAJ","036008075"
"1151","MN_MATHMAT","Mathematics","MIN","036008075"
"1151","MN_PHILOSO","Philosophy","MIN","036008075"
"1131","BA_PSYCHOL","Psychology","MAJ","036055494"
"1131","DM_EDUCST","Education Studies","MAJ","036055494"
"1131","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","036055494"
"1111","BA_AMER_ST","American Studies","MAJ","036255552"
"1111","MN_FILM_ST","Film/Television/InteractvMedia","MIN","036255552"
"1101","BA_AMER_ST","American Studies","MAJ","036335813"
"1101","MN_EDUCATN","Education","MIN","036335813"
"1101","MN_ENGL_AM","English","MIN","036335813"
"1101","BS_HSSP","Health: Science, Society & Pol","MAJ","036357046"
"1101","MN_FR_LNLT","French & Francophone Studies","MIN","036357046"
"1141","BA_INT_GLB","International & Global Studies","MAJ","036385547"
"1141","MN_ANTHROP","Anthropology","MIN","036385547"
"1121","BS_PHYSICS","Physics","MAJ","036446468"
"1121","DM_MATHEMT","Mathematics","MAJ","036446468"
"1121","MN_HISTORY","History","MIN","036446468"
"1131","BA_ANTHROP","Anthropology","MAJ","036488255"
"1131","DM_PSYCHOL","Psychology","MAJ","036488255"
"1121","BA_FILM_ST","Film/Television/InteractvMedia","MAJ","036511594"
"1081","BA_ECONOMS","Economics","MAJ","036586730"
"1081","MN_PHILOSO","Philosophy","MIN","036586730"
"1083","BA_PSYCHOL","Psychology","MAJ","036794736"
"1083","MN_ENGL_AM","English","MIN","036794736"
"1083","MN_MATHMAT","Mathematics","MIN","036794736"
"1091","BS_PHYSICS","Physics","MAJ","037170425"
"1091","DM_MATHEMT","Mathematics","MAJ","037170425"
"1101","BA_PHILOSP","Philosophy","MAJ","037184451"
"1101","DM_POLITIC","Politics","MAJ","037184451"
"1101","MN_LEGAL","Legal Studies","MIN","037184451"
"1141","BA_ENVIRON","Environmental Studies","MAJ","037361488"
"1141","MN_HSSP","Health: Science, Society & Pol","MIN","037361488"
"1101","BA_POLITIC","Politics","MAJ","037398178"
"1101","DM_INT_GLB","International & Global Studies","MAJ","037398178"
"1101","MN_ENVIRON","Environmental Studies","MIN","037398178"
"1101","MN_LAT_AMR","Latin American and Latino Stds","MIN","037398178"
"1091","BS_COMPSCI","Computer Science","MAJ","037453485"
"1091","DM_MATHEMT","Mathematics","MAJ","037453485"
"1091","MN_PHYSICS","Physics","MIN","037453485"
"1121","BA_ECONOMS","Economics","MAJ","037535183"
"1121","DM_BIOLOGY","Biology","MAJ","037535183"
"1111","BA_PSYCHOL","Psychology","MAJ","037756051"
"1111","MN_PHILOSO","Philosophy","MIN","037756051"
"1101","BS_PHYSICS","Physics","MAJ","038076025"
"1101","DM_MATHEMT","Mathematics","MAJ","038076025"
"1151","BA_PSYCHOL","Psychology","MAJ","038084639"
"1151","MN_THE_ART","Theater Arts","MIN","038084639"
"1121","BA_CLASSIC","Classical Studies","MAJ","038225581"
"1121","DM_ANTHROP","Anthropology","MAJ","038225581"
"1121","BA_ENGLISH","English","MAJ","038331948"
"1121","DM_CRE_WRT","Creative Writing","MAJ","038331948"
"1141","BA_ECONOMS","Economics","MAJ","038341882"
"1141","DM_COMPSCI","Computer Science","MAJ","038341882"
"1141","MN_MATHMAT","Mathematics","MIN","038341882"
"1151","BA_FILM_ST","Film/Television/InteractvMedia","MAJ","038484217"
"1151","DM_BUSINES","Business","MAJ","038484217"
"1151","BA_BIOLOGY","Biology","MAJ","038748587"
"1151","DM_BUSINES","Business","MAJ","038748587"
"1081","BA_HISTORY","History","MAJ","039018319"
"1081","MN_CLAS_ST","Classical Studies","MIN","039018319"
"1081","MN_MED_REN","Medieval & Renaissance Studies","MIN","039018319"
"1121","BA_INT_GLB","International & Global Studies","MAJ","039110606"
"1121","DM_WMNS","Women's/Gender/Sexuality Stds.","MAJ","039110606"
"1121","MN_ART_HST","Art History","MIN","039110606"
"1121","MN_HB_LNLT","Hebrew Language and Literature","MIN","039110606"
"1121","BA_HSSP","Health: Science, Society & Pol","MAJ","039377072"
"1121","MN_ANTHROP","Anthropology","MIN","039377072"
"1121","MN_BUSINES","Business","MIN","039377072"
"1121","BA_POLITIC","Politics","MAJ","039531429"
"1121","DM_INT_GLB","International & Global Studies","MAJ","039531429"
"1121","DM_LATN_AM","Latin American and Latino Stds","MAJ","039531429"
"1121","MN_HISTORY","History","MIN","039531429"
"1091","BA_HSSP","Health: Science, Society & Pol","MAJ","039565220"
"1091","MN_ECONOMC","Economics","MIN","039565220"
"1111","BA_BIOLOGY","Biology","MAJ","039605028"
"1111","MN_ENGL_AM","English","MIN","039605028"
"1101","BA_PSYCHOL","Psychology","MAJ","039621662"
"1101","DM_PHILOSP","Philosophy","MAJ","039621662"
"1101","MN_ANTHROP","Anthropology","MIN","039621662"
"1121","BA_ECONOMS","Economics","MAJ","039624817"
"1121","DM_BUSINES","Business","MAJ","039624817"
"1151","BA_ANTHROP","Anthropology","MAJ","039872194"
"1151","DM_SOCIOLO","Sociology","MAJ","039872194"
"1151","BA_POLITIC","Politics","MAJ","040016642"
"1151","DM_ENGLISH","English","MAJ","040016642"
"1141","BA_MATHEMT","Mathematics","MAJ","040020433"
"1141","DM_EA_ASIA","East Asian Studies","MAJ","040020433"
"1141","DM_ECONOMS","Economics","MAJ","040020433"
"1121","BA_ECONOMS","Economics","MAJ","040121987"
"1121","DM_POLITIC","Politics","MAJ","040121987"
"1121","MN_INT_GLB","International & Global Studies","MIN","040121987"
"1081","BA_STU_ART","Studio Art","MAJ","040133685"
"1081","MN_FILM_ST","Film/Television/InteractvMedia","MIN","040133685"
"1151","BA_BIOLOGY","Biology","MAJ","040423107"
"1151","MN_HISTORY","History","MIN","040423107"
"1131","BS_NEURSCI","Neuroscience","MAJ","040523066"
"1131","DM_COMPSCI","Computer Science","MAJ","040523066"
"1151","BS_BIOLOGY","Biology","MAJ","040732908"
"1151","MN_CHEMIST","Chemistry","MIN","040732908"
"1151","BA_HISTORY","History","MAJ","040997797"
"1151","MN_ECONOMC","Economics","MIN","040997797"
"1121","BA_ART_HST","Art History","MAJ","041031472"
"1121","MN_MED_REN","Medieval & Renaissance Studies","MIN","041031472"
"1121","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","041031472"
"1121","BA_HISTORY","History","MAJ","041119143"
"1121","DM_BUSINES","Business","MAJ","041119143"
"1121","BA_ENGLISH","English","MAJ","041272075"
"1121","DM_ISLAMIC","Islamic & Middle Eastern Stds","MAJ","041272075"
"1141","BA_HSSP","Health: Science, Society & Pol","MAJ","041319166"
"1141","MN_ECONOMC","Economics","MIN","041319166"
"1141","BA_MATHEMT","Mathematics","MAJ","041646201"
"1141","DM_LIN_COG","Language and Linguistics","MAJ","041646201"
"1141","BA_ANTHROP","Anthropology","MAJ","041754511"
"1131","BA_BUSINES","Business","MAJ","041880198"
"1131","MN_THE_ART","Theater Arts","MIN","041880198"
"1111","BA_ANTHROP","Anthropology","MAJ","042028706"
"1121","BA_INT_GLB","International & Global Studies","MAJ","042665256"
"1121","DM_BUSINES","Business","MAJ","042665256"
"1121","MN_ECONOMC","Economics","MIN","042665256"
"1121","MN_LEGAL","Legal Studies","MIN","042665256"
"1081","BA_CHEMIST","Chemistry","MAJ","042779776"
"1081","MS_CHEMS_C","BA/MS Chemistry Program","MAJ","042779776"
"1081","MN_CRE_WRT","Creative Writing","MIN","042779776"
"1072","BA_AMER_ST","American Studies","MAJ","042967239"
"1131","BA_PSYCHOL","Psychology","MAJ","043007487"
"1131","DM_HSSP","Health: Science, Society & Pol","MAJ","043007487"
"1081","BA_STU_ART","Studio Art","MAJ","043065922"
"1081","MN_BUSINES","Business","MIN","043065922"
"1133","BA_PSYCHOL","Psychology","MAJ","043134052"
"1121","BA_HSSP","Health: Science, Society & Pol","MAJ","043511476"
"1121","DM_PSYCHOL","Psychology","MAJ","043511476"
"1151","BA_HSSP","Health: Science, Society & Pol","MAJ","043885642"
"1101","BA_THEATER","Theater Arts","MAJ","044250560"
"1142","BA_BUSINES","Business","MAJ","044351015"
"1142","MN_FILM_ST","Film/Television/InteractvMedia","MIN","044351015"
"1131","BS_CHEMIST","Chemistry","MAJ","044385284"
"1131","MN_ENVIRON","Environmental Studies","MIN","044385284"
"1131","MN_MUSIC","Music","MIN","044385284"
"1101","BA_POLITIC","Politics","MAJ","044470173"
"1101","DM_ISLAMIC","Islamic & Middle Eastern Stds","MAJ","044470173"
"1111","BS_BIOLOGY","Biology","MAJ","044536878"
"1111","BA_ECONOMS","Economics","MAJ","044582421"
"1111","MN_POLITIC","Politics","MIN","044582421"
"1141","BA_ECONOMS","Economics","MAJ","044634906"
"1131","BS_BIOLOGY","Biology","MAJ","044900665"
"1131","DM_CHEMIST","Chemistry","MAJ","044900665"
"1081","BS_NEURSCI","Neuroscience","MAJ","045047989"
"1081","DM_PSYCHOL","Psychology","MAJ","045047989"
"1081","MN_PHYSICS","Physics","MIN","045047989"
"1131","BA_MUSIC","Music","MAJ","045076093"
"1131","DM_SOCIOLO","Sociology","MAJ","045076093"
"1133","BA_BIOCHEM","Biochemistry","MAJ","045239489"
"1133","DM_ECONOMS","Economics","MAJ","045239489"
"1133","MN_MATHMAT","Mathematics","MIN","045239489"
"1123","BS_NEURSCI","Neuroscience","MAJ","045356375"
"1123","DM_BIOLOGY","Biology","MAJ","045356375"
"1101","BS_BIOLOGY","Biology","MAJ","045381719"
"1101","MN_MUSIC","Music","MIN","045381719"
"1133","BA_ECONOMS","Economics","MAJ","045547297"
"1133","DM_MATHEMT","Mathematics","MAJ","045547297"
"1101","BA_ANTHROP","Anthropology","MAJ","045948598"
"1101","DM_HISTORY","History","MAJ","045948598"
"1081","BA_THEATER","Theater Arts","MAJ","046067904"
"1081","DM_INDEPEN","Independent Interdisc Studies","MAJ","046067904"
"1122","BA_ENGLISH","English","MAJ","046092016"
"1122","MN_BUSINES","Business","MIN","046092016"
"1141","BS_BIOLOGY","Biology","MAJ","046213261"
"1141","DM_STU_ART","Studio Art","MAJ","046213261"
"1081","BA_PHILOSP","Philosophy","MAJ","046363423"
"1131","BA_ECONOMS","Economics","MAJ","046441569"
"1131","BA_EA_ASIA","East Asian Studies","MAJ","046561443"
"1131","MN_ECONOMC","Economics","MIN","046561443"
"1131","MN_HISTORY","History","MIN","046561443"
"1131","MN_POLITIC","Politics","MIN","046561443"
"1101","BA_ENGLISH","English","MAJ","046563486"
"1101","DM_CRE_WRT","Creative Writing","MAJ","046563486"
"1103","BS_HSSP","Health: Science, Society & Pol","MAJ","046580017"
"1103","MN_ECONOMC","Economics","MIN","046580017"
"1131","BA_EDUCST","Education Studies","MAJ","046611927"
"1131","MN_EDUCATN","Education","MIN","046611927"
"1123","BA_ECONOMS","Economics","MAJ","046674682"
"1083","BS_PHYSICS","Physics","MAJ","046870173"
"1121","BA_INT_GLB","International & Global Studies","MAJ","046933133"
"1121","MN_IS_MDES","Islamic & Middle Eastern Stds","MIN","046933133"
"1121","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","046933133"
"1121","MN_POLITIC","Politics","MIN","046933133"
"1141","BS_BIOLOGY","Biology","MAJ","046945611"
"1141","DM_HSSP","Health: Science, Society & Pol","MAJ","046945611"
"1081","BA_STU_ART","Studio Art","MAJ","047026337"
"1081","DM_ART_HST","Art History","MAJ","047026337"
"1081","MN_JOURNAL","Journalism","MIN","047026337"
"1131","BS_HSSP","Health: Science, Society & Pol","MAJ","047106977"
"1131","DM_BIOLOGY","Biology","MAJ","047106977"
"1101","BA_INT_GLB","International & Global Studies","MAJ","047655462"
"1101","DM_ENVIRON","Environmental Studies","MAJ","047655462"
"1101","MN_ECONOMC","Economics","MIN","047655462"
"1081","BA_AMER_ST","American Studies","MAJ","048172759"
"1081","MN_ECONOMC","Economics","MIN","048172759"
"1081","MN_ENGL_AM","English","MIN","048172759"
"1151","BA_SOCIOLO","Sociology","MAJ","048297842"
"1121","BA_AMER_ST","American Studies","MAJ","048391683"
"1121","MN_AF_AFAM","African/Afro-American Studies","MIN","048391683"
"1133","BA_BIOLOGY","Biology","MAJ","048414353"
"1133","MN_EA_ASIA","East Asian Studies","MIN","048414353"
"1111","BA_ENVIRON","Environmental Studies","MAJ","048591611"
"1073","BA_INT_GLB","International & Global Studies","MAJ","048608208"
"1073","MN_LEGAL","Legal Studies","MIN","048608208"
"1141","BS_CHEMIST","Chemistry","MAJ","048703738"
"1141","DM_BIOLOGY","Biology","MAJ","048703738"
"1101","BA_ANTHROP","Anthropology","MAJ","049377844"
"1101","MN_ENGL_AM","English","MIN","049377844"
"1101","MN_HISTORY","History","MIN","049377844"
"1091","BA_ENGLISH","English","MAJ","049413816"
"1091","DM_CRE_WRT","Creative Writing","MAJ","049413816"
"1091","MN_HISP","Hispanic Studies","MIN","049413816"
"1121","BA_PSYCHOL","Psychology","MAJ","049467444"
"1121","DM_BUSINES","Business","MAJ","049467444"
"1151","BA_HSSP","Health: Science, Society & Pol","MAJ","049622633"
"1151","MN_HISP","Hispanic Studies","MIN","049622633"
"1101","BA_PSYCHOL","Psychology","MAJ","049656326"
"1101","MN_LINGUIS","Language and Linguistics","MIN","049656326"
"1151","BA_PSYCHOL","Psychology","MAJ","049758804"
"1151","DM_BUSINES","Business","MAJ","049758804"
"1151","BA_BUSINES","Business","MAJ","049979726"
"1151","DM_EA_ASIA","East Asian Studies","MAJ","049979726"
"1151","MN_ECONOMC","Economics","MIN","049979726"
"1121","BS_BIOCHEM","Biochemistry","MAJ","050181062"
"1121","DM_BIOLOGY","Biology","MAJ","050181062"
"1121","DM_CHEMIST","Chemistry","MAJ","050181062"
"1121","MS_BIOC_C","BS/MS Biochemistry Program","MAJ","050181062"
"1121","MN_MATHMAT","Mathematics","MIN","050181062"
"1091","BA_POLITIC","Politics","MAJ","050201757"
"1091","MN_ART_HST","Art History","MIN","050201757"
"1091","MN_LEGAL","Legal Studies","MIN","050201757"
"1101","BA_INDEPEN","Independent Interdisc Studies","MAJ","050497237"
"1121","BS_HSSP","Health: Science, Society & Pol","MAJ","050684282"
"1121","DM_BIOLOGY","Biology","MAJ","050684282"
"1121","MN_ECONOMC","Economics","MIN","050684282"
"1143","BA_FRENCH","French & Francophone Studies","MAJ","050741415"
"1143","MN_ITALIAN","Italian Studies","MIN","050741415"
"1151","BA_SOCIOLO","Sociology","MAJ","050750651"
"1151","MN_CMP_SCI","Computer Science","MIN","050750651"
"1151","BS_NEURSCI","Neuroscience","MAJ","051115042"
"1151","DM_BIOLOGY","Biology","MAJ","051115042"
"1111","BA_AMER_ST","American Studies","MAJ","051120474"
"1111","DM_ANTHROP","Anthropology","MAJ","051120474"
"1111","MN_JOURNAL","Journalism","MIN","051120474"
"1151","BA_LIN_COG","Language and Linguistics","MAJ","051266764"
"1151","DM_PSYCHOL","Psychology","MAJ","051266764"
"1101","BS_BIOLOGY","Biology","MAJ","051267090"
"1101","DM_HISP","Hispanic Studies","MAJ","051267090"
"1091","BA_ECONOMS","Economics","MAJ","051645215"
"1091","DM_ITALIAN","Italian Studies","MAJ","051645215"
"1111","BA_POLITIC","Politics","MAJ","051973089"
"1111","DM_INT_GLB","International & Global Studies","MAJ","051973089"
"1111","MN_ANTHROP","Anthropology","MIN","051973089"
"1151","BA_BIOLOGY","Biology","MAJ","052132071"
"1151","MN_BUSINES","Business","MIN","052132071"
"1121","BA_INT_GLB","International & Global Studies","MAJ","052504964"
"1121","MN_LEGAL","Legal Studies","MIN","052504964"
"1121","BA_ENGLISH","English","MAJ","052516628"
"1121","DM_LIN_COG","Language and Linguistics","MAJ","052516628"
"1121","MN_ITALIAN","Italian Studies","MIN","052516628"
"1101","BS_BIOLOGY","Biology","MAJ","053001041"
"1101","MN_BUSINES","Business","MIN","053001041"
"1131","BS_BIOCHEM","Biochemistry","MAJ","053048550"
"1131","DM_BIOLOGY","Biology","MAJ","053048550"
"1131","DM_ECONOMS","Economics","MAJ","053048550"
"1131","MS_BIOC_C","BS/MS Biochemistry Program","MAJ","053048550"
"1121","BS_BIOLOGY","Biology","MAJ","053165838"
"1121","DM_HSSP","Health: Science, Society & Pol","MAJ","053165838"
"1121","BA_PSYCHOL","Psychology","MAJ","053608758"
"1121","DM_BUSINES","Business","MAJ","053608758"
"1083","BA_PSYCHOL","Psychology","MAJ","053833926"
"1083","MN_NE_JUDA","Near Eastern & Judaic Studies","MIN","053833926"
"1121","BA_ECONOMS","Economics","MAJ","054402806"
"1121","DM_BUSINES","Business","MAJ","054402806"
"1121","MN_PEACE","Peace and Conflict Studies","MIN","054402806"
